"Prod_Id";"Prod_Descripcion";"Prod_ProvId";"Prov_Nombre"
"5240";"CAJA PLASTICA P/HERRAMIENTAS  23""";"89";"RADIO NORTE"
"5241";"CAJA PLASTICA P/ HERRAMIENTAS 26""";"89";"RADIO NORTE"
"5242";"TREND APLIQUE DE PARED";"18";"CANDIL ILUMINACION"
"5243";"PANTALLA TELA PLASTIFICADAS";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"5244";"ENERGIZER BATERIA CHATA 1216 PARA RELOJ, CALCULADO";"72";"DIMAPE DISTRIBUIDORA"
"5245";"VENTILADOR INFANTIL";"77";"MSB DE HUMBERTO MUSCIO"
"5246";"VENTILADOR ALUMINIO FLORENTINO";"77";"MSB DE HUMBERTO MUSCIO"
"5247";"ARAÑA EPOKA FLORENTINA";"77";"MSB DE HUMBERTO MUSCIO"
"5248";"VENTILADOR ESTERILLA";"77";"MSB DE HUMBERTO MUSCIO"
"5249";"VENTILADOR TECHO MATE/HAYA";"77";"MSB DE HUMBERTO MUSCIO"
"5250";"BARRAL";"77";"MSB DE HUMBERTO MUSCIO"
"5251";"BARRAL";"77";"MSB DE HUMBERTO MUSCIO"
"5252";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5253";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5254";"BARRAL  PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5255";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5256";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5257";"BARRAL  PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5258";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5259";"BARRAL PINTADO";"77";"MSB DE HUMBERTO MUSCIO"
"5260";"JUEGOS DE PALAS MADERA";"77";"MSB DE HUMBERTO MUSCIO"
"5261";"GANCHO PARA VENTILADOR";"77";"MSB DE HUMBERTO MUSCIO"
"5262";"NIPLE ADAPTADOR LUZ-PREC. DIF.";"77";"MSB DE HUMBERTO MUSCIO"
"5263";"BORA II APLIQUE 2 EFECTOS  NG LED";"17";"CAMPBELL ILUMINACION"
"5264";"BORA I APLIQUE 1 EFECTO NEGRO LED";"17";"CAMPBELL ILUMINACION"
"5265";"BORA II APLIQUE 2 EFECTOS G9 NEGRO";"17";"CAMPBELL ILUMINACION"
"5266";"BORA I APLIQUE 1 EFECTO G9 NEGRO";"17";"CAMPBELL ILUMINACION"
"5267";"SMART APLIQUE 3 EFECTOS G9 LENTE VIDRIO";"17";"CAMPBELL ILUMINACION"
"5268";"EMBUTIDO P/LaMPARA E27";"79";"NEVAR S.R.L."
"5269";"PORTALAMPARA 3 PIEZAS MARFIL";"10";"BEENE ELECTRICIDAD SRL"
"5270";"PORTALAMPARA VENTILADO METALICO";"10";"BEENE ELECTRICIDAD SRL"
"5271";"ZOCALO P/ DICROICA-FIJACION A TORNILLO 19 MM";"10";"BEENE ELECTRICIDAD SRL"
"5272";"ZOCALO P/ DICROICA-FIJACION A TORNILLO 19 MM C/CAB";"10";"BEENE ELECTRICIDAD SRL"
"5273";"VENTILADOR METALICO";"77";"MSB DE HUMBERTO MUSCIO"
"5274";"MATROS TORTUGA 26W";"86";"PLASTICOS CABRERA S.A."
"5275";"CARDANICO EMBUTIR AR111";"18";"CANDIL ILUMINACION"
"5276";"CARDANICO EMBUTIR  AR111";"18";"CANDIL ILUMINACION"
"5277";"PINZA GRIMPEADORA TERMIN. RJ9-RJ11-RJ45 LY56";"61";"LA CASA DE LOS TERMINALES S.R.L."
"5278";"PINZA GRIMPEADORA TERMIN. RJ9-RJ11-RJ45 LY56";"61";"LA CASA DE LOS TERMINALES S.R.L."
"5279";"PINZA COMPRESION TERMINALES 0.25 A 6.00 HM-5";"61";"LA CASA DE LOS TERMINALES S.R.L."
"5280";"APLIQUE C/MOV";"4";"AGRELO ILUMINACION"
"5281";"APLIQUE VENTI 3L C/MOV";"4";"AGRELO ILUMINACION"
"5282";"APLIQUE  C/MOVIMIENTO";"4";"AGRELO ILUMINACION"
"5283";"APLIQUE VENTILADOR 2L C/MOV";"4";"AGRELO ILUMINACION"
"5284";"APLIQUE EDY  FIJO";"4";"AGRELO ILUMINACION"
"5285";"APLIQUE PAGODA";"4";"AGRELO ILUMINACION"
"5286";"APLIQUE CLIMA";"4";"AGRELO ILUMINACION"
"5287";"APLIQUE VENTILADOR C/TULIPA PARLIA";"4";"AGRELO ILUMINACION"
"5288";"APLIQUE GRANDE CUERO C/PANT CONICA";"4";"AGRELO ILUMINACION"
"5289";"COLGANTE ROYAL 032";"4";"AGRELO ILUMINACION"
"5290";"VELADOR CUERO C/PANTALLA CONICA";"4";"AGRELO ILUMINACION"
"5291";"LAMPARA MESA DOBLE BRAZO CUERO C/PAN CONICA";"4";"AGRELO ILUMINACION"
"5292";"SPOT JARDIN PAR38 1 LUZ CON JABALINA";"58";"JOSE CAPOBIANCO S.R.L."
"5293";"FAROL 836 1/2 PARED CON REJA";"49";"ILUNOR "
"5294";"BOBACHAS PLASTICAS ""BLANCA""";"70";"METALURGICA SAN MIGUEL"
"5295";"BOBACHAS PLASTICAS NEGRA";"70";"METALURGICA SAN MIGUEL"
"5296";"REDUCCIONES DE BRONCE 3/8 M A 1/2 H P/VENTILADOR";"70";"METALURGICA SAN MIGUEL"
"5297";"REDUCCIONES DE BRONCE 3/8 H A 1/2 H BARCALA P/VENT";"70";"METALURGICA SAN MIGUEL"
"5298";"RIELES ""DIN"" ZINCADOS  P/2  MODULOS (5 CMS.)";"70";"METALURGICA SAN MIGUEL"
"5299";"PORTALAMPARAS CON FICHA Y LLAVE MARFIL";"70";"METALURGICA SAN MIGUEL"
"5300";"FICHAS TRASERA DE PLANCHA NEGRA C/RESORTE";"70";"METALURGICA SAN MIGUEL"
"5301";"FICHAS SALIDA LATERAL MARFIL/NEGRA PERNO CHATO";"70";"METALURGICA SAN MIGUEL"
"5302";"CINTA METRICA GIANT 3M";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5303";"CINTA METRICA GIANT 5M";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5304";"CINTA METRICA GIANT 7.5/8M";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5305";"MINIPINZA PUNTA CURVA PROF. 127MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5306";"HOJAS P/PORTA CUCHILLA 18MM CROSS C/5 U";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5307";"MINIALICATE CORTE FRONT. PROF. 102MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5308";"TIJERA DE PODAR RECTA CROSS 8""";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5309";"NIVEL DOGO ESPECILALISTA 50CM. CM GOTAS";"89";"RADIO NORTE"
"5310";"FUENTE SWITCHING 9V 0.5A PARED P 2.1MM";"52";"INDUSTRIAS SUR S.R.L."
"5311";"CLARA HALO ECO 70W ESTANDAR CLARA E27";"40";"ETA ELECTRO S.A."
"5312";"CLARA HALO ECO 42W ESTANDAR MATE E27";"40";"ETA ELECTRO S.A."
"5313";"VELADOR PELOTA BOCA";"36";"ELECTROMAR SRL"
"5314";"VELADOR CAÑO LISO BASE CUADRADA";"36";"ELECTROMAR SRL"
"5315";"VELADOR INFANTIL RIVER 3D";"36";"ELECTROMAR SRL"
"5316";"VELADOR INFANTIL BOCA 3D";"36";"ELECTROMAR SRL"
"5317";"COLGANTE 8 LUCES CROMO TULIPA CRISTAL";"31";"DON BELL ILUMINACION SRL"
"5318";"COLGANTE 1 LUZ BASE CUADRADA";"31";"DON BELL ILUMINACION SRL"
"5319";"COLGANTE 4 LUCES BASE CUADRADA";"31";"DON BELL ILUMINACION SRL"
"5320";"VELADOR C/FLEXIBLE -GU10 BC-";"31";"DON BELL ILUMINACION SRL"
"5321";"SPOT BASE RECTANGULAR 2 LUCES GU10 VERDE";"31";"DON BELL ILUMINACION SRL"
"5322";"SPOT LINEA KID 1 LUZ VERDE GU10";"31";"DON BELL ILUMINACION SRL"
"5323";"CABEZAL TEATRO AR111 PLATIL";"31";"DON BELL ILUMINACION SRL"
"5324";"COLGANTE 8 LUCES BASE REDONDA";"31";"DON BELL ILUMINACION SRL"
"5325";"COLGANTE PVC COLOR 1 LUZ TULIPA BLANCO";"31";"DON BELL ILUMINACION SRL"
"5326";"COLGANTE CAMPANA CHICA TULIPA SATINADA Ø 22 CM BLA";"31";"DON BELL ILUMINACION SRL"
"5327";"DOPPIO - APLIQUE TULIPA DOBLE ROSCADA CROMO G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5328";"VECHIA - ARAÑA  E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5329";"VECHIA - APLIQUE 1 LUZ E27 PLATIL";"27";"DABOR ILUMINACION DE MYZ SRL"
"5330";"VIDRIO DE D70S";"27";"DABOR ILUMINACION DE MYZ SRL"
"5331";"GROV - DIFUSOR CHAPA  G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5332";"TOPO1 - DIFUSOR CHAPA VIDRIO G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5333";"TOPO2 - DIFUSOR CHAPA VIDRIO G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5334";"LUCHI - APLIQUE PARED TULIPA OPAL PLATIL E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5335";"BRI - LAMPARA DE PIE  E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5336";"BRI - LAMPARA DE PIE E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5337";"BRI - LAMPARA DE ESCRITORIO E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5338";"BRI - LAMPARA DE ESCRITORIO  E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5339";"YAN1 - BOCHA VIDRIO BASE REDONDA 1 LUZ G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5340";"YAN2 - BOCHA VIDRIO BASE OVAL 2 LUCES G9";"27";"DABOR ILUMINACION DE MYZ SRL"
"5341";"LUMINARIA CALLE TIPO PERITA SIN BRAZO";"86";"PLASTICOS CABRERA S.A."
"5342";"TERMICA MOELLER 1/2 MODULO BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"5343";"DISYUNTOR SUPERINMU SENSI 30MA BIPOLAR";"67";"MELECTRIC S.A. - MOELLER"
"5344";"PANTALLA 20X50X30 TELA BORDADA PEGADA";"73";"MONTELUZ S.R.L."
"5345";"PANTALLA  20X50X30 MADRAS PEGADA";"73";"MONTELUZ S.R.L."
"5346";"DIFUSOR CONICO PLASTIFICADO PEGADO 24X12X25";"73";"MONTELUZ S.R.L."
"5347";"DIFUSOR CONICO PLASTIFICADO PEGADO 24X12X25";"73";"MONTELUZ S.R.L."
"5348";"COLGANTE 40X40X25 TELA BORDADA PEGADA";"73";"MONTELUZ S.R.L."
"5349";"COLGANTE 40X40X25 TELA CUADROS PEGADA";"73";"MONTELUZ S.R.L."
"5350";"COLGANTE 40X40X25  MADRAS PEGADA";"73";"MONTELUZ S.R.L."
"5351";"COLGANTE 35X35X20 LINO PEGADA C/TAPA CIRC.";"73";"MONTELUZ S.R.L."
"5352";"COLGANTE OVAL TELA HOJITAS COSIDAS";"73";"MONTELUZ S.R.L."
"5353";"PANTALLA 9X20X14 CONICA PLASTIFICADA PEGADA";"73";"MONTELUZ S.R.L."
"5354";"PANTALLA 9X20X14 CONICA LINO COLOR PEGADA";"73";"MONTELUZ S.R.L."
"5355";"PANTALLA 9X25X15 CONICA PLASTIFICADA PEGADA";"73";"MONTELUZ S.R.L."
"5356";"PANTALLA 9X25X15 CONICA LINO COLOR PEGADA";"73";"MONTELUZ S.R.L."
"5357";"PANTALLA 9X25X15 CONICA TELA BORDADA PEGADA";"73";"MONTELUZ S.R.L."
"5358";"TULIPA  ROCHESTER OPAL";"48";"ILUMINACION SAN NICOLAS SRL"
"5359";"TULIPA ROCHESTER OPAL";"48";"ILUMINACION SAN NICOLAS SRL"
"5360";"TC2002 TUBO CHICO OPAL";"48";"ILUMINACION SAN NICOLAS SRL"
"5361";"TULIPA EXAGONAL TTE SATINADO";"48";"ILUMINACION SAN NICOLAS SRL"
"5362";"TULIPA RAYE SATINADA";"48";"ILUMINACION SAN NICOLAS SRL"
"5363";"TULIPA POLLERITA TTE SATINADA";"48";"ILUMINACION SAN NICOLAS SRL"
"5364";"CMET CRUZETAS DE METAL";"48";"ILUMINACION SAN NICOLAS SRL"
"5365";"PPV PUENTE PASACABLE PARA VELADOR";"48";"ILUMINACION SAN NICOLAS SRL"
"5366";"TULIPA RAYE SATINADA";"48";"ILUMINACION SAN NICOLAS SRL"
"5367";"AZOR PLAFON CUADRADO 12 CM";"18";"CANDIL ILUMINACION"
"5368";"HERRAMIENTA CRIQUET P/PUNT TUBU 0,5 LY-04WF";"61";"LA CASA DE LOS TERMINALES S.R.L."
"5369";"PANTALLA  8X16X15 CUADRADA";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"5370";"ROKER CABLECANAL 40 X 30 S/ADH S/TABIQUE";"92";"SANTIAGO BERTONCELLO"
"5371";"ROKER UNION PLANA 100X50M ACC CABLE CANAL";"92";"SANTIAGO BERTONCELLO"
"5372";"PUNTERA PLANA ACC. P/CABLECANAL 100X50";"92";"SANTIAGO BERTONCELLO"
"5373";"VENTILADOR DE TECHO ECO METALICO";"77";"MSB DE HUMBERTO MUSCIO"
"5374";"UNION T ASC/DESC. 200MM ESP. 07";"16";"CAMIMPORT S.R.L."
"5375";"UNION T VERT. DESCENDENTE  200MM";"16";"CAMIMPORT S.R.L."
"5376";"CURVA VERTICAL ARTICULADA 200MM";"16";"CAMIMPORT S.R.L."
"5377";"TAPA PARA BANDEJA RECTO 150 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5378";"BANDEJA T RECTO 200MM ESPESOR 0,7 ALA 0.50";"16";"CAMIMPORT S.R.L."
"5379";"MENSULA LIVIANA ANCHO  ESP 3.2";"16";"CAMIMPORT S.R.L."
"5380";"BANDEJA T RECTO 100 MM ESP 07 ALA 0.50";"16";"CAMIMPORT S.R.L."
"5381";"BOBACHAS PLASTICAS PLATEADAS";"70";"METALURGICA SAN MIGUEL"
"5382";"SEÑALIZADOR DE SALIDA ESCALERA";"81";"NOVA ELECTRICITY S.A."
"5383";"SEÑALIZADOR DE SALIDA PUERTA DERECHA-IZQUIERDA";"81";"NOVA ELECTRICITY S.A."
"5384";"TRANSFORMADOR DE 220/110 1000W 2 TOMAS CON CABLE";"101";"TRANS SRL"
"5385";"BIDIRECCIONAL CURVO C/DOBLE LUCERA 2XGU10 NEGRO";"1";"180º ILUMINACION - HLC SRL"
"5386";"VELADOR MADERA MUÑECOS SURTIDOS C/PANTALLA";"48";"ILUMINACION SAN NICOLAS SRL"
"5387";"CM32 CAMPANA MURANO DE 32 CM";"48";"ILUMINACION SAN NICOLAS SRL"
"5388";"CS32TS CAMPANA TTE SAT. DE 32 CM";"48";"ILUMINACION SAN NICOLAS SRL"
"5389";"REDUCCION 3/8 A 1/2 DE BRONCE";"48";"ILUMINACION SAN NICOLAS SRL"
"5390";"TULIPA SPOT CALADA SATINADA";"48";"ILUMINACION SAN NICOLAS SRL"
"5391";"PUNTA TESTER BANANA ROJO";"52";"INDUSTRIAS SUR S.R.L."
"5392";"BARRA PARA PISTOLA PEGAR CHICA";"85";"PINI GUILLERMO SRL"
"5393";"FICHA CONECTOR M FINO ROSCA /H GRUESO";"52";"INDUSTRIAS SUR S.R.L."
"5394";"PIN GR MACHO/PIN FINO MACHO";"85";"PINI GUILLERMO SRL"
"5395";"CANALIZADOR DE PISOS 75X17  X 1METRO";"92";"SANTIAGO BERTONCELLO"
"5396";"VELA CLARA HALO ECO E27 42W";"40";"ETA ELECTRO S.A."
"5397";"VELA MATE HALO ECO 42 W E27";"40";"ETA ELECTRO S.A."
"5398";"ANTEOJOS DE SEGURIDAD TRANSP.";"89";"RADIO NORTE"
"5399";"950-C STAR COLGANTE OPAL SATI CONICO";"27";"DABOR ILUMINACION DE MYZ SRL"
"5400";"PERISCOPIO 6 BASTIDORES";"43";"FORLI DE PEDRO DANGELO E HIJOS S.R.L."
"5401";"VELADOR BASE CUADRADA C/PANT. CIRC.";"31";"DON BELL ILUMINACION SRL"
"5402";"LUZ SICA EMERGENCIA 35 LEDS";"108";"VOLTIO DE EL ARO SRL"
"5403";"LUZ SICA EMERGENCIA 60 LEDS";"108";"VOLTIO DE EL ARO SRL"
"5404";"UNICO/G FAROL PARED GRANDE";"49";"ILUNOR "
"5405";"UNICO/R APLIQUE PARED";"49";"ILUNOR "
"5406";"CINTA DE ENMASCARAR X 50";"89";"RADIO NORTE"
"5407";"132SB - PROYECTOR MERCURIO HALOGENADO 70 W";"93";"SCHNEIDER ELECTRIC ARGENTINA SA."
"5408";"FAROL 9368C  MEDIA PARED GRANDE";"49";"ILUNOR "
"5409";"GRAMPA DE SUSPENSION 3.2 A 200";"16";"CAMIMPORT S.R.L."
"5410";"ZOCALO ( D62 ) PORTA TUBO";"71";"MIG-MAVI"
"5411";"PORTALAMPARA 3 PIEZAS NEGRO";"71";"MIG-MAVI"
"5412";"FICHA HEMBRA TRIANGULO CON TOMA TIERRA";"71";"MIG-MAVI"
"5413";"TV JELUZ MODULO PASANTE - PIN FINO";"57";"JELUZ S.A.C.I.F.I.A."
"5414";"EMB. CUADRADO VIDRIO LISO BIPIN 20 W";"18";"CANDIL ILUMINACION"
"5415";"MECHA AC/RAP S/CORTA BRILLANTE 2.80 MM";"89";"RADIO NORTE"
"5416";"ARO CENTRAL MODENA 5 X 10 AZUL NOCHE";"57";"JELUZ S.A.C.I.F.I.A."
"5417";"MECHA AC/RAP S/CORTA BRILLANTE 3.5MM";"89";"RADIO NORTE"
"5418";"MECHA AC/RAP S/CORTA BRILLANTE 6.00 MM";"89";"RADIO NORTE"
"5419";"MECHA AC/RAP S/CORTA BRILLANTE 6.30 MM";"89";"RADIO NORTE"
"5420";"MECHA AC/RAP S/CORTA BRILLANTE 7.50 MM";"89";"RADIO NORTE"
"5421";"MECHA AC/RAP S/CORTA BRILLANTE 8.00 MM";"89";"RADIO NORTE"
"5422";"MECHA AC/RAP S/CORTA BRILLANTE 8.50 MM";"89";"RADIO NORTE"
"5423";"MECHA AC/RAP S/CORTA BRILLANTE 9.50 MM";"89";"RADIO NORTE"
"5424";"MECHA AC/RAP S/CORTA BRILLANTE 12.00 MM";"89";"RADIO NORTE"
"5425";"MECHA AC/RAP S/CORTA BRILLANTE 13.00 MM";"89";"RADIO NORTE"
"5426";"COLGANTE DE CHAPA PLANO E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"5427";"EMBUTIDO CUADRADO GDE VIDRIO BOMBE";"18";"CANDIL ILUMINACION"
"5428";"COLGANTE BELL 30 CM";"86";"PLASTICOS CABRERA S.A."
"5429";"SPORT PAR 16 FUND. ALUM. NEGRO ALUMAT";"44";"FW ILUMINACION"
"5430";"APLIQUE DE PARED CORTO BASE PINTADA ACERO";"44";"FW ILUMINACION"
"5431";"LAMPARA DE MESA ACERO  E27";"44";"FW ILUMINACION"
"5432";"LAMPARA DE MESA VERDE C/LED BCO ACERO";"44";"FW ILUMINACION"
"5433";"SPOT APLIQUE DE PARED AL PARA GU10";"44";"FW ILUMINACION"
"5434";"APLIQUE PARED CORTO BASE CROMADA - ACERO";"44";"FW ILUMINACION"
"5435";"APLIQUE CUADRADO 3"" E27 - NEGRO";"44";"FW ILUMINACION"
"5436";"FAROLA 71/F C/ CLUMNA N";"44";"FW ILUMINACION"
"5437";"FAROLA  C/ COLUMNA B";"44";"FW ILUMINACION"
"5438";"FAROLA C/ DOBLE BRAZO+CAÑO P/ 2XE27";"44";"FW ILUMINACION"
"5439";"FAROLA 2M E 27 VISOR LARGO - NEGRO";"44";"FW ILUMINACION"
"5440";"FAROLA CUADRADA 3"" X 80CM E27 -";"44";"FW ILUMINACION"
"5441";"FAROLA CUADRADA 4"" X 2M E27";"44";"FW ILUMINACION"
"5442";"FAROLA PARA HALOLUX 220 V";"44";"FW ILUMINACION"
"5443";"APLIQUE (AL) P/ E27 - NEGRO";"44";"FW ILUMINACION"
"5444";"PINZA PRESION CROSS 5"" MORD CURVA";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"5445";"SPOT DURA III C/ PORTALAMPARA GX5.3";"7";"ARTELUM S.A."
"5446";"PROYECTOR PVC ALTO IMPACTO LED SMD 10W 220V LUZ Ca";"1";"180º ILUMINACION - HLC SRL"
"5447";"PROYECTOR PVC ALTO IMPACTO LED SMD 10W 220V LUZ FR";"1";"180º ILUMINACION - HLC SRL"
"5448";"PROYECTOR ALUMINIO LED COB 10W ALTA POTENCIA LUZ F";"1";"180º ILUMINACION - HLC SRL"
"5449";"PERISCOPIO P/4 BAST";"43";"FORLI DE PEDRO DANGELO E HIJOS S.R.L."
"5450";"TULIPA RAYE  SATINADO";"48";"ILUMINACION SAN NICOLAS SRL"
"5451";"TULIPA RAYE TTE. SATINADO";"48";"ILUMINACION SAN NICOLAS SRL"
"5452";"TULIPA BASTON TTE. SATINADO";"48";"ILUMINACION SAN NICOLAS SRL"
"5453";"VELADOR ECONOMICO ABRIL C/ PANT";"48";"ILUMINACION SAN NICOLAS SRL"
"5454";"VELADOR PVC  C/PANTALLA";"48";"ILUMINACION SAN NICOLAS SRL"
"5455";"TULIPA RAYE TTE. SATINADO";"48";"ILUMINACION SAN NICOLAS SRL"
"5456";"MECHA DE WIDIA SERIE LARGA 10.00MM";"89";"RADIO NORTE"
"5457";"MECHA WIDIA SERIE LARGA 8.00 MM";"89";"RADIO NORTE"
"5458";"EMBUTIDO FLUORESCENTE 2G11 3X36W";"18";"CANDIL ILUMINACION"
"5459";"COLGANTE PANTALLA PEGA C/TAPA 40X40X15";"73";"MONTELUZ S.R.L."
"5460";"COLGANTE CIRCULAR PEGADAS C/TP BCA 40X40X15";"73";"MONTELUZ S.R.L."
"5461";"COLGANTE CUADRADA 32X32X20 BORDADA";"73";"MONTELUZ S.R.L."
"5462";"PANTALLA CIRCULAR 50X50X15 GABARDINA PEGADA";"73";"MONTELUZ S.R.L."
"5463";"COLGANTE 1/2 SATURNO X3 CIRC. 40X30X20";"73";"MONTELUZ S.R.L."
"5464";"PANTALLA 1/2 SATURNO X2 40X30X20";"73";"MONTELUZ S.R.L."
"5465";"CURVA PLANA 45º 200 MM ESPESOR 0,7";"16";"CAMIMPORT S.R.L."
"5466";"BANDEJA T RECTO 50MM ESPESOR 0,7";"16";"CAMIMPORT S.R.L."
"5467";"NIPLE GALVANIZADO 1/4";"16";"CAMIMPORT S.R.L."
"5468";"REDUCCION P/BANDEJA ANCHO 200 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5469";"TERMINAL ACOMETIDA TAB 200 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5470";"GRAMPA PARA FIJACION DE TAPA";"16";"CAMIMPORT S.R.L."
"5471";"CURVA Y DESVIO 45º 200 MM";"16";"CAMIMPORT S.R.L."
"5472";"CURVA Y DESVIO 45º 100 MM";"16";"CAMIMPORT S.R.L."
"5473";"UNION CRUZ 200 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5474";"UNION T 200MM ESPESOR 0,7";"16";"CAMIMPORT S.R.L."
"5475";"CURVA VERTICAL ARTICULADA 100MM";"16";"CAMIMPORT S.R.L."
"5476";"CURVA PLANA 90º 200 MM ESPESOR 0,7";"16";"CAMIMPORT S.R.L."
"5477";"BULONERIA PARA ACCESORIO 2 X JUEGO";"16";"CAMIMPORT S.R.L."
"5478";"UNION VERTICAL 90º 200 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5479";"UNION VERTICAL 90º 100 MM ESP 07";"16";"CAMIMPORT S.R.L."
"5480";"TERMINAL ACOM. TAB 100 MM";"16";"CAMIMPORT S.R.L."
"5481";"BRI - LAMPARA DE ESCRITORIO  E27";"27";"DABOR ILUMINACION DE MYZ SRL"
"5482";"YAN-4 PLAFON VIDRIO RECUB EN ALAMBRE";"27";"DABOR ILUMINACION DE MYZ SRL"
"5483";"GABINETE EXTERNO 600X750X225 FORARK";"43";"FORLI DE PEDRO DANGELO E HIJOS S.R.L."
"5484";"TAPA BASTIDOR STANDARD 10X5 SPOT MARFIL";"71";"MIG-MAVI"
"5485";"TAPA BASTIDOR STANDARD 10X5 SPOT GRIS";"71";"MIG-MAVI"
"5486";"TAPA RECTANGULAR PARA BASTIDOR ROSA SPOT";"71";"MIG-MAVI"
"5487";"GRAMPA KALOP COAXIL C-6 X CAJA";"202";"ENCANTA SA"
"5488";"CAJA MONOFaSICA P/ MEDIDOR C/TAPA RM4";"26";"CONECTAR SRL"
"5489";"CAJA TRIFaSICA P/MEDIDORES C/TAPA RT6";"26";"CONECTAR SRL"
"5490";"PIPETA PLASTICA 1½ "" A 2"" CONECTAR";"26";"CONECTAR SRL"
"5491";"CAJA P/TERMICA 4 POLOS";"26";"CONECTAR SRL"
"5492";"PELACABLES FRONTAL 0.2 - 6 MM2 LY-6";"61";"LA CASA DE LOS TERMINALES S.R.L."
"5493";"939601- TORTUGA ALUMIN. RED. C/REJA";"53";"INICIATIVAS NUEVAS"
"5494";"939601-TORTUGA DE ALUMINIO REDO C/REJA";"53";"INICIATIVAS NUEVAS"
"5495";"TORTUGA DE ALUMINIO OVAL C/REJA";"53";"INICIATIVAS NUEVAS"
"5496";"TORTUGA PLASTICO. REDONDA C/REJA";"53";"INICIATIVAS NUEVAS"
"5497";"940104-TORTUGA PLAS.OVAL C/REJA";"53";"INICIATIVAS NUEVAS"
"5498";"940104- TORTUGA PLAS.OVAL C/REJA";"53";"INICIATIVAS NUEVAS"
"5499";"940105-TORTUGA PLASTICO OVAL C/REJA";"53";"INICIATIVAS NUEVAS"
"5500";"TORTUGA CHAPA RED C/REJA";"53";"INICIATIVAS NUEVAS"
"5501";"940202-TORTUGA CHAPA RED. C/REJA";"53";"INICIATIVAS NUEVAS"
"5502";"940204-TORTUGA CHAPA OVAL CHICA C/REJA";"53";"INICIATIVAS NUEVAS"
"5503";"TORTUGA CHAPA OVAL CHICA C/REJA";"53";"INICIATIVAS NUEVAS"
"5504";"940208-TORTUGA CHAPA OVAL C/REJA";"53";"INICIATIVAS NUEVAS"
"5505";"940208-TORTUGA CHAPA OVAL GRAND C/REJA";"53";"INICIATIVAS NUEVAS"
"5506";"437/12 - SPOT 2 /TULIPA TUBO SATINADO";"36";"ELECTROMAR SRL"
"5507";"SPOT 2 LUCES C/ TULIPA TUBO SATINADO";"36";"ELECTROMAR SRL"
"5508";"ZAPATILLA TOP MULTINORMA 4 TOMAS + INTERRUPTOR LUJ";"71";"MIG-MAVI"
"5509";"SPOT 1 LUZ  C/TULIPA TUBO SATINADO";"36";"ELECTROMAR SRL"
"5510";"VELADOR C/ CORDON";"36";"ELECTROMAR SRL"
"5511";"TORTUGA CHAPA OVAL GDE P/ B.CONSUMO";"36";"ELECTROMAR SRL"
"5512";"TRANSFORMADOR 12 V ELECTRONICO 60 W - A E - 004";"35";"EKWAN S.A."
"5513";"COLGANTE SUN MEDIANO";"1";"180º ILUMINACION - HLC SRL"
"5514";"LAMPARA GOTA LED 1.5W SATINA E27";"1";"180º ILUMINACION - HLC SRL"
"5515";"LAMPARA VELA LED 1.5 W SATINADA E14";"1";"180º ILUMINACION - HLC SRL"
"5516";"AR111 BAJO CONSUMO GU10";"1";"180º ILUMINACION - HLC SRL"
"5517";"AR111 BAJO CONSUMO GU10";"1";"180º ILUMINACION - HLC SRL"
